INFO:root:all data: 949
INFO:root:train data: 759
INFO:root:test data: 190
INFO:root:Train epoch 0, loss: 115425.6054, val_loss: 98129.0000, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 1, loss: 60358.5257, val_loss: 49042.6250, val_acc: 0.6368, val_auroc: 0.5736
INFO:root:Train epoch 2, loss: 20475.6057, val_loss: 4807.0537, val_acc: 0.5737, val_auroc: 0.5428
INFO:root:Train epoch 3, loss: 45079.1590, val_loss: 17659.4167, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 4, loss: 154307.2738, val_loss: 8463.0505, val_acc: 0.7053, val_auroc: 0.5347
INFO:root:Train epoch 5, loss: 56147.7772, val_loss: 3961923.8333, val_acc: 0.3105, val_auroc: 0.5000
INFO:root:Train epoch 6, loss: 614342.8656, val_loss: 20317.3138, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 7, loss: 7093800.6865, val_loss: 13412.3532, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 8, loss: 811959.7225, val_loss: 14150181.6667, val_acc: 0.3158, val_auroc: 0.5038
INFO:root:Train epoch 9, loss: 8951806.1432, val_loss: 3069902.2500, val_acc: 0.3105, val_auroc: 0.5000
INFO:root:Train epoch 10, loss: 4149043.7897, val_loss: 1866761.3750, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 11, loss: 3552898.9069, val_loss: 2528002.5833, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 12, loss: 2646291.5182, val_loss: 1301511.0000, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 13, loss: 1881547.9479, val_loss: 1332977.1250, val_acc: 0.3211, val_auroc: 0.4704
INFO:root:Train epoch 14, loss: 1857515.3333, val_loss: 4143308.9167, val_acc: 0.4000, val_auroc: 0.5369
INFO:root:Train epoch 15, loss: 2163521.2292, val_loss: 434695.1875, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 16, loss: 112095.8905, val_loss: 11288.4548, val_acc: 0.3421, val_auroc: 0.3552
INFO:root:Train epoch 17, loss: 38739.9483, val_loss: 17266.0664, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 18, loss: 19898.4801, val_loss: 10027.0804, val_acc: 0.6211, val_auroc: 0.5202
INFO:root:Train epoch 19, loss: 12915.6140, val_loss: 4798.7596, val_acc: 0.7053, val_auroc: 0.5394
INFO:root:Train epoch 20, loss: 5753.7802, val_loss: 5621.3846, val_acc: 0.6579, val_auroc: 0.5377
INFO:root:Train epoch 21, loss: 3677.9147, val_loss: 9316.2751, val_acc: 0.6579, val_auroc: 0.5377
INFO:root:Train epoch 22, loss: 12780.0102, val_loss: 8936.2140, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 23, loss: 6331.7878, val_loss: 3305.0786, val_acc: 0.5526, val_auroc: 0.5684
INFO:root:Train epoch 24, loss: 3975.8812, val_loss: 2709.6726, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 25, loss: 3568.5190, val_loss: 10063.2887, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 26, loss: 6410.1656, val_loss: 2061.8688, val_acc: 0.6579, val_auroc: 0.5377
INFO:root:Train epoch 27, loss: 7571.0111, val_loss: 9266.1930, val_acc: 0.3105, val_auroc: 0.5000
INFO:root:Train epoch 28, loss: 5300.2452, val_loss: 5095.3254, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 29, loss: 4275.5734, val_loss: 7113.4854, val_acc: 0.3105, val_auroc: 0.5000
INFO:root:Train epoch 30, loss: 4017.8763, val_loss: 8312.1825, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 31, loss: 3456.7347, val_loss: 2640.7954, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 32, loss: 1938.6785, val_loss: 2386.3096, val_acc: 0.3105, val_auroc: 0.5000
INFO:root:Train epoch 33, loss: 1570.5205, val_loss: 622.2680, val_acc: 0.6789, val_auroc: 0.4970
INFO:root:Train epoch 34, loss: 1516.7065, val_loss: 4289.7348, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 35, loss: 3122.5125, val_loss: 2853.5066, val_acc: 0.3105, val_auroc: 0.5000
INFO:root:Train epoch 36, loss: 2962.6955, val_loss: 1378.1874, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 37, loss: 1044.2366, val_loss: 1731.2379, val_acc: 0.3789, val_auroc: 0.5124
INFO:root:Train epoch 38, loss: 1013.7739, val_loss: 2872.2286, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 39, loss: 2726.3926, val_loss: 2335.2281, val_acc: 0.6579, val_auroc: 0.5377
INFO:root:Train epoch 40, loss: 1817.9587, val_loss: 4233.9163, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 41, loss: 2460.7822, val_loss: 907.0910, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 42, loss: 1681.7465, val_loss: 1778.0064, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 43, loss: 2766.9826, val_loss: 2751.6257, val_acc: 0.3105, val_auroc: 0.5000
INFO:root:Train epoch 44, loss: 1943.0560, val_loss: 2260.8560, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 45, loss: 817.2604, val_loss: 1423.9849, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 46, loss: 1652.6795, val_loss: 2774.6794, val_acc: 0.3105, val_auroc: 0.5000
INFO:root:Train epoch 47, loss: 2139.5222, val_loss: 3041.9764, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 48, loss: 1818.5404, val_loss: 522.9390, val_acc: 0.4263, val_auroc: 0.5327
INFO:root:Train epoch 49, loss: 11944.8375, val_loss: 8919.0430, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 50, loss: 5293.0964, val_loss: 6982.5498, val_acc: 0.6895, val_auroc: 0.5000
