INFO:root:all data: 949
INFO:root:train data: 759
INFO:root:test data: 190
INFO:root:Train epoch 0, loss: 0.6517, val_loss: 0.6469, val_acc: 0.6895, val_auroc: 0.5157
INFO:root:Train epoch 1, loss: 0.6260, val_loss: 0.6269, val_acc: 0.6895, val_auroc: 0.5165
INFO:root:Train epoch 2, loss: 0.6029, val_loss: 0.6207, val_acc: 0.6895, val_auroc: 0.5482
INFO:root:Train epoch 3, loss: 0.5962, val_loss: 0.6230, val_acc: 0.6895, val_auroc: 0.5789
INFO:root:Train epoch 4, loss: 0.5941, val_loss: 0.6180, val_acc: 0.6895, val_auroc: 0.5779
INFO:root:Train epoch 5, loss: 0.5947, val_loss: 0.6198, val_acc: 0.6895, val_auroc: 0.5822
INFO:root:Train epoch 6, loss: 0.5901, val_loss: 0.6163, val_acc: 0.6895, val_auroc: 0.6386
INFO:root:Train epoch 7, loss: 0.5874, val_loss: 0.6138, val_acc: 0.6895, val_auroc: 0.6582
INFO:root:Train epoch 8, loss: 0.5862, val_loss: 0.6136, val_acc: 0.6895, val_auroc: 0.6539
INFO:root:Train epoch 9, loss: 0.5835, val_loss: 0.6102, val_acc: 0.6895, val_auroc: 0.6574
INFO:root:Train epoch 10, loss: 0.5780, val_loss: 0.6046, val_acc: 0.6895, val_auroc: 0.6529
INFO:root:Train epoch 11, loss: 0.5730, val_loss: 0.5966, val_acc: 0.6895, val_auroc: 0.6517
INFO:root:Train epoch 12, loss: 0.5665, val_loss: 0.5917, val_acc: 0.6895, val_auroc: 0.6525
INFO:root:Train epoch 13, loss: 0.5597, val_loss: 0.5890, val_acc: 0.6895, val_auroc: 0.6482
INFO:root:Train epoch 14, loss: 0.5581, val_loss: 0.5855, val_acc: 0.6895, val_auroc: 0.6476
INFO:root:Train epoch 15, loss: 0.5579, val_loss: 0.5831, val_acc: 0.6895, val_auroc: 0.6525
INFO:root:Train epoch 16, loss: 0.5563, val_loss: 0.5820, val_acc: 0.6895, val_auroc: 0.6454
INFO:root:Train epoch 17, loss: 0.5521, val_loss: 0.5783, val_acc: 0.6895, val_auroc: 0.6490
INFO:root:Train epoch 18, loss: 0.5523, val_loss: 0.5808, val_acc: 0.6895, val_auroc: 0.6494
INFO:root:Train epoch 19, loss: 0.5499, val_loss: 0.5745, val_acc: 0.6895, val_auroc: 0.6536
INFO:root:Train epoch 20, loss: 0.5479, val_loss: 0.5731, val_acc: 0.6895, val_auroc: 0.6552
INFO:root:Train epoch 21, loss: 0.5476, val_loss: 0.5741, val_acc: 0.6895, val_auroc: 0.6573
INFO:root:Train epoch 22, loss: 0.5447, val_loss: 0.5695, val_acc: 0.6789, val_auroc: 0.6600
INFO:root:Train epoch 23, loss: 0.5441, val_loss: 0.5672, val_acc: 0.7000, val_auroc: 0.6600
INFO:root:Train epoch 24, loss: 0.5444, val_loss: 0.5648, val_acc: 0.6789, val_auroc: 0.6624
INFO:root:Train epoch 25, loss: 0.5395, val_loss: 0.5636, val_acc: 0.6789, val_auroc: 0.6655
INFO:root:Train epoch 26, loss: 0.5376, val_loss: 0.5596, val_acc: 0.6789, val_auroc: 0.6689
INFO:root:Train epoch 27, loss: 0.5375, val_loss: 0.5572, val_acc: 0.6789, val_auroc: 0.6737
INFO:root:Train epoch 28, loss: 0.5360, val_loss: 0.5593, val_acc: 0.6789, val_auroc: 0.6764
INFO:root:Train epoch 29, loss: 0.5316, val_loss: 0.5556, val_acc: 0.6632, val_auroc: 0.6795
INFO:root:Train epoch 30, loss: 0.5338, val_loss: 0.5608, val_acc: 0.6789, val_auroc: 0.6844
INFO:root:Train epoch 31, loss: 0.5331, val_loss: 0.5601, val_acc: 0.6895, val_auroc: 0.6918
INFO:root:Train epoch 32, loss: 0.5332, val_loss: 0.5545, val_acc: 0.7053, val_auroc: 0.6862
INFO:root:Train epoch 33, loss: 0.5320, val_loss: 0.5555, val_acc: 0.6684, val_auroc: 0.6873
INFO:root:Train epoch 34, loss: 0.5295, val_loss: 0.5552, val_acc: 0.6684, val_auroc: 0.6952
INFO:root:Train epoch 35, loss: 0.5281, val_loss: 0.5516, val_acc: 0.6684, val_auroc: 0.7026
INFO:root:Train epoch 36, loss: 0.5262, val_loss: 0.5512, val_acc: 0.6684, val_auroc: 0.7032
INFO:root:Train epoch 37, loss: 0.5233, val_loss: 0.5526, val_acc: 0.6684, val_auroc: 0.7025
INFO:root:Train epoch 38, loss: 0.5241, val_loss: 0.5526, val_acc: 0.6842, val_auroc: 0.7089
INFO:root:Train epoch 39, loss: 0.5246, val_loss: 0.5496, val_acc: 0.7105, val_auroc: 0.7035
INFO:root:Train epoch 40, loss: 0.5275, val_loss: 0.5499, val_acc: 0.6789, val_auroc: 0.7088
INFO:root:Train epoch 41, loss: 0.5208, val_loss: 0.5478, val_acc: 0.6789, val_auroc: 0.7099
INFO:root:Train epoch 42, loss: 0.5216, val_loss: 0.5479, val_acc: 0.6947, val_auroc: 0.7106
INFO:root:Train epoch 43, loss: 0.5205, val_loss: 0.5452, val_acc: 0.6947, val_auroc: 0.7157
INFO:root:Train epoch 44, loss: 0.5190, val_loss: 0.5449, val_acc: 0.7105, val_auroc: 0.7139
INFO:root:Train epoch 45, loss: 0.5201, val_loss: 0.5573, val_acc: 0.6947, val_auroc: 0.7152
INFO:root:Train epoch 46, loss: 0.5276, val_loss: 0.5447, val_acc: 0.7105, val_auroc: 0.7193
INFO:root:Train epoch 47, loss: 0.5172, val_loss: 0.5453, val_acc: 0.6947, val_auroc: 0.7197
INFO:root:Train epoch 48, loss: 0.5155, val_loss: 0.5448, val_acc: 0.6947, val_auroc: 0.7206
INFO:root:Train epoch 49, loss: 0.5144, val_loss: 0.5438, val_acc: 0.7105, val_auroc: 0.7221
INFO:root:Train epoch 50, loss: 0.5134, val_loss: 0.5493, val_acc: 0.7000, val_auroc: 0.7275
INFO:root:Train epoch 51, loss: 0.5194, val_loss: 0.5498, val_acc: 0.7368, val_auroc: 0.7240
INFO:root:Train epoch 52, loss: 0.5177, val_loss: 0.5454, val_acc: 0.7000, val_auroc: 0.7289
INFO:root:Train epoch 53, loss: 0.5181, val_loss: 0.5519, val_acc: 0.7000, val_auroc: 0.7345
INFO:root:Train epoch 54, loss: 0.5185, val_loss: 0.5410, val_acc: 0.7316, val_auroc: 0.7305
INFO:root:Train epoch 55, loss: 0.5162, val_loss: 0.5643, val_acc: 0.7000, val_auroc: 0.7390
INFO:root:Train epoch 56, loss: 0.5199, val_loss: 0.5413, val_acc: 0.7263, val_auroc: 0.7350
INFO:root:Train epoch 57, loss: 0.5133, val_loss: 0.5436, val_acc: 0.7000, val_auroc: 0.7362
INFO:root:Train epoch 58, loss: 0.5132, val_loss: 0.5391, val_acc: 0.7316, val_auroc: 0.7365
INFO:root:Train epoch 59, loss: 0.5106, val_loss: 0.5397, val_acc: 0.6947, val_auroc: 0.7372
INFO:root:Train epoch 60, loss: 0.5079, val_loss: 0.5394, val_acc: 0.6947, val_auroc: 0.7433
INFO:root:Train epoch 61, loss: 0.5124, val_loss: 0.5361, val_acc: 0.7316, val_auroc: 0.7406
INFO:root:Train epoch 62, loss: 0.5095, val_loss: 0.5371, val_acc: 0.7316, val_auroc: 0.7424
INFO:root:Train epoch 63, loss: 0.5118, val_loss: 0.5439, val_acc: 0.7000, val_auroc: 0.7428
INFO:root:Train epoch 64, loss: 0.5070, val_loss: 0.5358, val_acc: 0.7316, val_auroc: 0.7402
INFO:root:Train epoch 65, loss: 0.5039, val_loss: 0.5330, val_acc: 0.7316, val_auroc: 0.7430
INFO:root:Train epoch 66, loss: 0.5056, val_loss: 0.5434, val_acc: 0.7000, val_auroc: 0.7399
INFO:root:Train epoch 67, loss: 0.5017, val_loss: 0.5326, val_acc: 0.7211, val_auroc: 0.7504
INFO:root:Train epoch 68, loss: 0.5006, val_loss: 0.5386, val_acc: 0.7211, val_auroc: 0.7469
INFO:root:Train epoch 69, loss: 0.4987, val_loss: 0.5338, val_acc: 0.7368, val_auroc: 0.7464
INFO:root:Train epoch 70, loss: 0.5018, val_loss: 0.5341, val_acc: 0.7263, val_auroc: 0.7496
INFO:root:Train epoch 71, loss: 0.5066, val_loss: 0.5315, val_acc: 0.7211, val_auroc: 0.7500
INFO:root:Train epoch 72, loss: 0.5010, val_loss: 0.5369, val_acc: 0.7211, val_auroc: 0.7513
INFO:root:Train epoch 73, loss: 0.4985, val_loss: 0.5287, val_acc: 0.7211, val_auroc: 0.7546
INFO:root:Train epoch 74, loss: 0.5002, val_loss: 0.5273, val_acc: 0.7263, val_auroc: 0.7549
INFO:root:Train epoch 75, loss: 0.4982, val_loss: 0.5274, val_acc: 0.7263, val_auroc: 0.7550
INFO:root:Train epoch 76, loss: 0.4922, val_loss: 0.5602, val_acc: 0.7105, val_auroc: 0.7523
INFO:root:Train epoch 77, loss: 0.5018, val_loss: 0.5246, val_acc: 0.7316, val_auroc: 0.7575
INFO:root:Train epoch 78, loss: 0.4931, val_loss: 0.5241, val_acc: 0.7263, val_auroc: 0.7620
INFO:root:Train epoch 79, loss: 0.4931, val_loss: 0.5598, val_acc: 0.7105, val_auroc: 0.7548
INFO:root:Train epoch 80, loss: 0.4937, val_loss: 0.5281, val_acc: 0.7368, val_auroc: 0.7630
INFO:root:Train epoch 81, loss: 0.5005, val_loss: 0.5277, val_acc: 0.7368, val_auroc: 0.7616
INFO:root:Train epoch 82, loss: 0.4943, val_loss: 0.5276, val_acc: 0.7211, val_auroc: 0.7637
INFO:root:Train epoch 83, loss: 0.4910, val_loss: 0.5182, val_acc: 0.7263, val_auroc: 0.7673
INFO:root:Train epoch 84, loss: 0.4882, val_loss: 0.5361, val_acc: 0.7316, val_auroc: 0.7674
INFO:root:Train epoch 85, loss: 0.4886, val_loss: 0.5165, val_acc: 0.7316, val_auroc: 0.7729
INFO:root:Train epoch 86, loss: 0.4824, val_loss: 0.5167, val_acc: 0.7316, val_auroc: 0.7765
INFO:root:Train epoch 87, loss: 0.4829, val_loss: 0.5128, val_acc: 0.7316, val_auroc: 0.7756
INFO:root:Train epoch 88, loss: 0.4761, val_loss: 0.5160, val_acc: 0.7211, val_auroc: 0.7818
INFO:root:Train epoch 89, loss: 0.4741, val_loss: 0.5076, val_acc: 0.7368, val_auroc: 0.7841
INFO:root:Train epoch 90, loss: 0.4778, val_loss: 0.5139, val_acc: 0.7474, val_auroc: 0.7836
INFO:root:Train epoch 91, loss: 0.4741, val_loss: 0.5287, val_acc: 0.7368, val_auroc: 0.7748
INFO:root:Train epoch 92, loss: 0.4909, val_loss: 0.5069, val_acc: 0.7368, val_auroc: 0.7950
INFO:root:Train epoch 93, loss: 0.4688, val_loss: 0.5449, val_acc: 0.7211, val_auroc: 0.7841
INFO:root:Train epoch 94, loss: 0.4844, val_loss: 0.5311, val_acc: 0.7211, val_auroc: 0.7899
INFO:root:Train epoch 95, loss: 0.4695, val_loss: 0.5025, val_acc: 0.7789, val_auroc: 0.7962
INFO:root:Train epoch 96, loss: 0.4650, val_loss: 0.4948, val_acc: 0.7368, val_auroc: 0.8013
INFO:root:Train epoch 97, loss: 0.4663, val_loss: 0.4898, val_acc: 0.7474, val_auroc: 0.8074
INFO:root:Train epoch 98, loss: 0.4615, val_loss: 0.4879, val_acc: 0.7368, val_auroc: 0.8098
INFO:root:Train epoch 99, loss: 0.4633, val_loss: 0.4974, val_acc: 0.7684, val_auroc: 0.8101
INFO:root:Train epoch 100, loss: 0.4641, val_loss: 0.4987, val_acc: 0.7632, val_auroc: 0.8095
INFO:root:Train epoch 101, loss: 0.4604, val_loss: 0.4884, val_acc: 0.7737, val_auroc: 0.8207
INFO:root:Train epoch 102, loss: 0.4590, val_loss: 0.4839, val_acc: 0.7789, val_auroc: 0.8187
INFO:root:Train epoch 103, loss: 0.4635, val_loss: 0.5179, val_acc: 0.7263, val_auroc: 0.8080
INFO:root:Train epoch 104, loss: 0.4880, val_loss: 0.5414, val_acc: 0.7000, val_auroc: 0.8040
INFO:root:Train epoch 105, loss: 0.4756, val_loss: 0.4976, val_acc: 0.7316, val_auroc: 0.8097
INFO:root:Train epoch 106, loss: 0.4669, val_loss: 0.4865, val_acc: 0.7579, val_auroc: 0.8086
INFO:root:Train epoch 107, loss: 0.4588, val_loss: 0.4838, val_acc: 0.7526, val_auroc: 0.8136
INFO:root:Train epoch 108, loss: 0.4531, val_loss: 0.4993, val_acc: 0.7316, val_auroc: 0.8116
