INFO:root:all data: 949
INFO:root:train data: 759
INFO:root:test data: 190
INFO:root:Train epoch 0, loss: 0.6124, val_loss: 0.6565, val_acc: 0.6895, val_auroc: 0.5373
INFO:root:Train epoch 1, loss: 0.5964, val_loss: 0.6177, val_acc: 0.6895, val_auroc: 0.6304
INFO:root:Train epoch 2, loss: 0.6005, val_loss: 0.6145, val_acc: 0.6895, val_auroc: 0.6404
INFO:root:Train epoch 3, loss: 0.5948, val_loss: 0.6093, val_acc: 0.6895, val_auroc: 0.6589
INFO:root:Train epoch 4, loss: 0.5737, val_loss: 0.6023, val_acc: 0.6895, val_auroc: 0.6535
INFO:root:Train epoch 5, loss: 0.5578, val_loss: 0.5846, val_acc: 0.6895, val_auroc: 0.6548
INFO:root:Train epoch 6, loss: 0.5515, val_loss: 0.5865, val_acc: 0.6842, val_auroc: 0.6609
INFO:root:Train epoch 7, loss: 0.5524, val_loss: 0.5829, val_acc: 0.6842, val_auroc: 0.6686
INFO:root:Train epoch 8, loss: 0.5495, val_loss: 0.5777, val_acc: 0.6737, val_auroc: 0.6716
INFO:root:Train epoch 9, loss: 0.5447, val_loss: 0.5771, val_acc: 0.6737, val_auroc: 0.6745
INFO:root:Train epoch 10, loss: 0.5396, val_loss: 0.5887, val_acc: 0.6947, val_auroc: 0.6729
INFO:root:Train epoch 11, loss: 0.5360, val_loss: 0.5671, val_acc: 0.6842, val_auroc: 0.6798
INFO:root:Train epoch 12, loss: 0.5303, val_loss: 0.5662, val_acc: 0.7158, val_auroc: 0.6862
INFO:root:Train epoch 13, loss: 0.5324, val_loss: 0.5790, val_acc: 0.6947, val_auroc: 0.6963
INFO:root:Train epoch 14, loss: 0.5256, val_loss: 0.5595, val_acc: 0.7263, val_auroc: 0.7125
INFO:root:Train epoch 15, loss: 0.5272, val_loss: 0.5622, val_acc: 0.7000, val_auroc: 0.7075
INFO:root:Train epoch 16, loss: 0.5293, val_loss: 0.5884, val_acc: 0.7053, val_auroc: 0.7044
INFO:root:Train epoch 17, loss: 0.5282, val_loss: 0.5540, val_acc: 0.7211, val_auroc: 0.7330
INFO:root:Train epoch 18, loss: 0.5205, val_loss: 0.5561, val_acc: 0.7158, val_auroc: 0.7221
INFO:root:Train epoch 19, loss: 0.5066, val_loss: 0.5429, val_acc: 0.7000, val_auroc: 0.7384
INFO:root:Train epoch 20, loss: 0.5137, val_loss: 0.5473, val_acc: 0.7211, val_auroc: 0.7276
INFO:root:Train epoch 21, loss: 0.5180, val_loss: 0.5706, val_acc: 0.6842, val_auroc: 0.7046
INFO:root:Train epoch 22, loss: 0.5262, val_loss: 0.5504, val_acc: 0.7316, val_auroc: 0.7221
INFO:root:Train epoch 23, loss: 0.5179, val_loss: 0.5406, val_acc: 0.7158, val_auroc: 0.7456
INFO:root:Train epoch 24, loss: 0.5076, val_loss: 0.5504, val_acc: 0.7105, val_auroc: 0.7302
INFO:root:Train epoch 25, loss: 0.4989, val_loss: 0.5280, val_acc: 0.7211, val_auroc: 0.7558
INFO:root:Train epoch 26, loss: 0.4852, val_loss: 0.5290, val_acc: 0.7105, val_auroc: 0.7525
INFO:root:Train epoch 27, loss: 0.4798, val_loss: 0.5295, val_acc: 0.7263, val_auroc: 0.7419
INFO:root:Train epoch 28, loss: 0.4748, val_loss: 0.5583, val_acc: 0.7053, val_auroc: 0.7434
INFO:root:Train epoch 29, loss: 0.5003, val_loss: 0.5659, val_acc: 0.7263, val_auroc: 0.7264
INFO:root:Train epoch 30, loss: 0.4852, val_loss: 0.5442, val_acc: 0.6947, val_auroc: 0.7498
INFO:root:Train epoch 31, loss: 0.4791, val_loss: 0.5217, val_acc: 0.7158, val_auroc: 0.7591
INFO:root:Train epoch 32, loss: 0.4733, val_loss: 0.5129, val_acc: 0.6895, val_auroc: 0.7825
INFO:root:Train epoch 33, loss: 0.4680, val_loss: 0.5029, val_acc: 0.7053, val_auroc: 0.7791
INFO:root:Train epoch 34, loss: 0.4718, val_loss: 0.5213, val_acc: 0.7263, val_auroc: 0.7733
INFO:root:Train epoch 35, loss: 0.4964, val_loss: 0.5344, val_acc: 0.6895, val_auroc: 0.7459
INFO:root:Train epoch 36, loss: 0.4705, val_loss: 0.5149, val_acc: 0.7263, val_auroc: 0.7661
INFO:root:Train epoch 37, loss: 0.4621, val_loss: 0.5114, val_acc: 0.7579, val_auroc: 0.7850
INFO:root:Train epoch 38, loss: 0.4545, val_loss: 0.5126, val_acc: 0.7368, val_auroc: 0.7857
INFO:root:Train epoch 39, loss: 0.4470, val_loss: 0.5186, val_acc: 0.7158, val_auroc: 0.7874
INFO:root:Train epoch 40, loss: 0.4524, val_loss: 0.5167, val_acc: 0.7474, val_auroc: 0.7923
INFO:root:Train epoch 41, loss: 0.4411, val_loss: 0.4871, val_acc: 0.7474, val_auroc: 0.8039
INFO:root:Train epoch 42, loss: 0.4597, val_loss: 0.5081, val_acc: 0.7368, val_auroc: 0.8030
INFO:root:Train epoch 43, loss: 0.4664, val_loss: 0.5029, val_acc: 0.7316, val_auroc: 0.7899
INFO:root:Train epoch 44, loss: 0.4623, val_loss: 0.5154, val_acc: 0.7158, val_auroc: 0.7804
INFO:root:Train epoch 45, loss: 0.4522, val_loss: 0.4861, val_acc: 0.7211, val_auroc: 0.8046
INFO:root:Train epoch 46, loss: 0.4567, val_loss: 0.4994, val_acc: 0.7526, val_auroc: 0.7922
