INFO:root:all data: 949
INFO:root:train data: 759
INFO:root:test data: 190
INFO:root:Train epoch 0, loss: 0.6964, val_loss: 0.6733, val_acc: 0.6895, val_auroc: 0.5200
INFO:root:Train epoch 1, loss: 0.6487, val_loss: 0.6339, val_acc: 0.6895, val_auroc: 0.5461
INFO:root:Train epoch 2, loss: 0.6138, val_loss: 0.6241, val_acc: 0.6895, val_auroc: 0.5687
INFO:root:Train epoch 3, loss: 0.6056, val_loss: 0.6227, val_acc: 0.6895, val_auroc: 0.5948
INFO:root:Train epoch 4, loss: 0.6064, val_loss: 0.6234, val_acc: 0.6895, val_auroc: 0.6040
INFO:root:Train epoch 5, loss: 0.6064, val_loss: 0.6234, val_acc: 0.6895, val_auroc: 0.6092
INFO:root:Train epoch 6, loss: 0.6069, val_loss: 0.6244, val_acc: 0.6895, val_auroc: 0.6126
INFO:root:Train epoch 7, loss: 0.6088, val_loss: 0.6243, val_acc: 0.6895, val_auroc: 0.6215
INFO:root:Train epoch 8, loss: 0.6049, val_loss: 0.6223, val_acc: 0.6895, val_auroc: 0.6055
INFO:root:Train epoch 9, loss: 0.6042, val_loss: 0.6210, val_acc: 0.6895, val_auroc: 0.5769
INFO:root:Train epoch 10, loss: 0.6037, val_loss: 0.6218, val_acc: 0.6895, val_auroc: 0.4970
INFO:root:Train epoch 11, loss: 0.6056, val_loss: 0.6224, val_acc: 0.6895, val_auroc: 0.4339
INFO:root:Train epoch 12, loss: 0.6043, val_loss: 0.6224, val_acc: 0.6895, val_auroc: 0.4391
INFO:root:Train epoch 13, loss: 0.6016, val_loss: 0.6217, val_acc: 0.6895, val_auroc: 0.4192
INFO:root:Train epoch 14, loss: 0.6032, val_loss: 0.6223, val_acc: 0.6895, val_auroc: 0.4490
INFO:root:Train epoch 15, loss: 0.6043, val_loss: 0.6222, val_acc: 0.6895, val_auroc: 0.4856
INFO:root:Train epoch 16, loss: 0.6031, val_loss: 0.6216, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 17, loss: 0.6025, val_loss: 0.6217, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 18, loss: 0.6041, val_loss: 0.6231, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 19, loss: 0.6046, val_loss: 0.6234, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 20, loss: 0.6038, val_loss: 0.6225, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 21, loss: 0.6033, val_loss: 0.6215, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 22, loss: 0.6034, val_loss: 0.6221, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 23, loss: 0.6030, val_loss: 0.6221, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 24, loss: 0.6039, val_loss: 0.6207, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 25, loss: 0.6029, val_loss: 0.6228, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 26, loss: 0.6042, val_loss: 0.6217, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 27, loss: 0.6035, val_loss: 0.6221, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 28, loss: 0.6036, val_loss: 0.6218, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 29, loss: 0.6040, val_loss: 0.6229, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 30, loss: 0.6040, val_loss: 0.6221, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 31, loss: 0.6038, val_loss: 0.6228, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 32, loss: 0.6043, val_loss: 0.6225, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 33, loss: 0.6040, val_loss: 0.6217, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 34, loss: 0.6038, val_loss: 0.6224, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 35, loss: 0.6037, val_loss: 0.6219, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 36, loss: 0.6045, val_loss: 0.6213, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 37, loss: 0.6025, val_loss: 0.6221, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 38, loss: 0.6032, val_loss: 0.6217, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 39, loss: 0.6030, val_loss: 0.6219, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 40, loss: 0.6026, val_loss: 0.6212, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 41, loss: 0.6032, val_loss: 0.6216, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 42, loss: 0.6023, val_loss: 0.6223, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 43, loss: 0.6025, val_loss: 0.6217, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Train epoch 44, loss: 0.6025, val_loss: 0.6217, val_acc: 0.6895, val_auroc: 0.5000
INFO:root:Validation loss has not improved in 20 epochs, stopping early
INFO:root:Obtained lowest validation loss of: 0.6206621726353964
