INFO:root:all data: 949
INFO:root:train data: 759
INFO:root:test data: 190
INFO:root:Train epoch 0, loss: 0.6113, val_loss: 0.6194, val_acc: 0.6895, val_auroc: 0.5764
INFO:root:Train epoch 1, loss: 0.6042, val_loss: 0.6242, val_acc: 0.6895, val_auroc: 0.6719
INFO:root:Train epoch 2, loss: 0.5938, val_loss: 0.6153, val_acc: 0.6895, val_auroc: 0.6689
INFO:root:Train epoch 3, loss: 0.5870, val_loss: 0.6163, val_acc: 0.6895, val_auroc: 0.6782
INFO:root:Train epoch 4, loss: 0.5792, val_loss: 0.6012, val_acc: 0.6895, val_auroc: 0.6665
INFO:root:Train epoch 5, loss: 0.5624, val_loss: 0.5886, val_acc: 0.6895, val_auroc: 0.6697
INFO:root:Train epoch 6, loss: 0.5504, val_loss: 0.5701, val_acc: 0.6947, val_auroc: 0.6809
INFO:root:Train epoch 7, loss: 0.5443, val_loss: 0.5733, val_acc: 0.6789, val_auroc: 0.6914
INFO:root:Train epoch 8, loss: 0.5351, val_loss: 0.6172, val_acc: 0.6842, val_auroc: 0.6869
INFO:root:Train epoch 9, loss: 0.5577, val_loss: 0.5703, val_acc: 0.6842, val_auroc: 0.6933
INFO:root:Train epoch 10, loss: 0.5434, val_loss: 0.5697, val_acc: 0.6842, val_auroc: 0.6879
INFO:root:Train epoch 11, loss: 0.5392, val_loss: 0.5632, val_acc: 0.6842, val_auroc: 0.6893
INFO:root:Train epoch 12, loss: 0.5392, val_loss: 0.5602, val_acc: 0.6789, val_auroc: 0.6955
INFO:root:Train epoch 13, loss: 0.5316, val_loss: 0.5593, val_acc: 0.6789, val_auroc: 0.6933
INFO:root:Train epoch 14, loss: 0.5320, val_loss: 0.5585, val_acc: 0.6789, val_auroc: 0.6939
INFO:root:Train epoch 15, loss: 0.5264, val_loss: 0.5733, val_acc: 0.6842, val_auroc: 0.7024
INFO:root:Train epoch 16, loss: 0.5362, val_loss: 0.5602, val_acc: 0.6842, val_auroc: 0.7005
INFO:root:Train epoch 17, loss: 0.5354, val_loss: 0.5577, val_acc: 0.6789, val_auroc: 0.6994
INFO:root:Train epoch 18, loss: 0.5294, val_loss: 0.5570, val_acc: 0.6789, val_auroc: 0.7044
INFO:root:Train epoch 19, loss: 0.5274, val_loss: 0.5733, val_acc: 0.6842, val_auroc: 0.7055
