INFO:root:all data: 949
INFO:root:train data: 759
INFO:root:test data: 190
INFO:root:Train epoch 0, loss: 1.8714, val_loss: 0.6207, val_acc: 0.6895, val_auroc: 0.6173
INFO:root:Train epoch 1, loss: 0.6623, val_loss: 0.6279, val_acc: 0.6895, val_auroc: 0.4814
INFO:root:Train epoch 2, loss: 0.6258, val_loss: 0.6350, val_acc: 0.6895, val_auroc: 0.5566
INFO:root:Train epoch 3, loss: 0.6181, val_loss: 0.6309, val_acc: 0.6895, val_auroc: 0.5699
INFO:root:Train epoch 4, loss: 0.6005, val_loss: 0.6209, val_acc: 0.6895, val_auroc: 0.5900
INFO:root:Train epoch 5, loss: 0.5948, val_loss: 0.6318, val_acc: 0.6895, val_auroc: 0.5920
INFO:root:Train epoch 6, loss: 0.6064, val_loss: 0.6168, val_acc: 0.6895, val_auroc: 0.6117
INFO:root:Train epoch 7, loss: 0.5991, val_loss: 0.6239, val_acc: 0.6895, val_auroc: 0.6287
INFO:root:Train epoch 8, loss: 0.5979, val_loss: 0.6154, val_acc: 0.6895, val_auroc: 0.6422
INFO:root:Train epoch 9, loss: 0.5892, val_loss: 0.6316, val_acc: 0.6895, val_auroc: 0.6500
INFO:root:Train epoch 10, loss: 0.5919, val_loss: 0.6084, val_acc: 0.6895, val_auroc: 0.6545
INFO:root:Train epoch 11, loss: 0.5786, val_loss: 0.5917, val_acc: 0.6895, val_auroc: 0.6657
INFO:root:Train epoch 12, loss: 0.5706, val_loss: 0.6500, val_acc: 0.6895, val_auroc: 0.6633
INFO:root:Train epoch 13, loss: 0.5696, val_loss: 0.5950, val_acc: 0.6895, val_auroc: 0.6657
INFO:root:Train epoch 14, loss: 0.5726, val_loss: 0.5828, val_acc: 0.6895, val_auroc: 0.6642
INFO:root:Train epoch 15, loss: 0.5496, val_loss: 0.5863, val_acc: 0.6789, val_auroc: 0.6553
INFO:root:Train epoch 16, loss: 0.5622, val_loss: 0.6104, val_acc: 0.6895, val_auroc: 0.6769
INFO:root:Train epoch 17, loss: 0.5630, val_loss: 0.5675, val_acc: 0.6895, val_auroc: 0.6917
INFO:root:Train epoch 18, loss: 0.5353, val_loss: 0.5712, val_acc: 0.6842, val_auroc: 0.6851
