INFO:root:all data: 949
INFO:root:train data: 759
INFO:root:test data: 190
INFO:root:Train epoch 55, loss: 0.5379, val_loss: 0.5630, val_acc: 0.6842, val_auroc: 0.6778
INFO:root:Train epoch 56, loss: 0.5365, val_loss: 0.5547, val_acc: 0.6789, val_auroc: 0.6748
INFO:root:Train epoch 57, loss: 0.5393, val_loss: 0.5735, val_acc: 0.6842, val_auroc: 0.6769
INFO:root:Train epoch 58, loss: 0.5386, val_loss: 0.5546, val_acc: 0.6842, val_auroc: 0.6803
INFO:root:Train epoch 59, loss: 0.5375, val_loss: 0.5548, val_acc: 0.6842, val_auroc: 0.6747
INFO:root:Train epoch 60, loss: 0.5391, val_loss: 0.5866, val_acc: 0.6842, val_auroc: 0.6766
INFO:root:Train epoch 61, loss: 0.5375, val_loss: 0.5827, val_acc: 0.6842, val_auroc: 0.6770
INFO:root:Train epoch 62, loss: 0.5393, val_loss: 0.5567, val_acc: 0.6842, val_auroc: 0.6780
INFO:root:Train epoch 63, loss: 0.5392, val_loss: 0.5885, val_acc: 0.6842, val_auroc: 0.6787
INFO:root:Train epoch 64, loss: 0.5404, val_loss: 0.5643, val_acc: 0.6842, val_auroc: 0.6773
INFO:root:Train epoch 65, loss: 0.5377, val_loss: 0.5858, val_acc: 0.6842, val_auroc: 0.6755
INFO:root:Train epoch 66, loss: 0.5404, val_loss: 0.5785, val_acc: 0.6842, val_auroc: 0.6790
INFO:root:Train epoch 67, loss: 0.5368, val_loss: 0.5488, val_acc: 0.6842, val_auroc: 0.6806
INFO:root:Train epoch 68, loss: 0.5363, val_loss: 0.5490, val_acc: 0.6842, val_auroc: 0.6752
INFO:root:Train epoch 69, loss: 0.5377, val_loss: 0.5695, val_acc: 0.6789, val_auroc: 0.6833
INFO:root:Train epoch 70, loss: 0.5354, val_loss: 0.5837, val_acc: 0.6842, val_auroc: 0.6782
INFO:root:Train epoch 71, loss: 0.5367, val_loss: 0.5509, val_acc: 0.6842, val_auroc: 0.6784
INFO:root:Train epoch 72, loss: 0.5361, val_loss: 0.5655, val_acc: 0.6789, val_auroc: 0.6824
INFO:root:Train epoch 73, loss: 0.5372, val_loss: 0.5779, val_acc: 0.6842, val_auroc: 0.6838
INFO:root:Train epoch 74, loss: 0.5376, val_loss: 0.5675, val_acc: 0.6842, val_auroc: 0.6828
INFO:root:Validation loss has not improved in 20 epochs, stopping early
INFO:root:Obtained lowest validation loss of: 0.5483179837465286
